time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-10-23,13.3,7.9,18.9,0.5,,343.0,4.2,37.0,1018.7,
2022-10-24,13.2,10.9,16.5,19.7,,320.0,4.8,50.0,1018.5,
2022-10-25,11.6,6.3,18.4,2.8,,8.0,3.9,20.4,1021.2,
2022-10-26,13.9,9.8,23.7,0.0,,357.0,5.1,25.9,1022.4,
2022-10-27,13.9,8.1,25.4,0.0,,356.0,4.2,24.1,1027.4,
2022-10-28,15.1,9.6,25.3,0.0,,347.0,3.5,24.1,1028.7,
2022-10-29,14.8,9.9,25.0,0.0,,351.0,4.0,25.9,1026.8,
2022-10-30,14.5,10.6,24.9,0.0,,321.0,5.4,31.5,1023.6,
2022-10-31,13.7,8.5,23.6,0.0,,295.0,7.6,44.5,1021.6,
2022-11-01,10.6,7.5,16.1,9.1,,346.0,3.7,40.8,1023.2,
2022-11-02,9.2,5.6,17.3,0.0,,352.0,3.7,13.0,1026.3,
2022-11-03,7.6,3.0,13.3,9.8,,323.0,4.6,50.0,1017.6,
2022-11-04,5.6,4.0,9.8,5.1,,208.0,4.4,42.6,1012.1,
2022-11-05,5.6,2.4,11.9,0.0,,268.0,4.2,13.0,1020.4,
2022-11-06,5.9,-0.2,15.5,0.0,,2.0,4.3,20.4,1020.9,
2022-11-07,7.0,1.6,16.4,0.0,,13.0,4.1,20.4,1022.3,
2022-11-08,7.5,2.6,15.9,0.0,,342.0,4.4,27.8,1019.3,
2022-11-09,8.2,6.0,11.8,8.7,,343.0,3.2,16.7,1018.3,
2022-11-10,8.2,4.5,15.5,0.2,,339.0,3.9,13.0,1026.4,
2022-11-11,7.0,1.8,16.0,0.0,,358.0,4.0,16.7,1034.3,
2022-11-12,8.7,3.7,17.8,0.0,,357.0,4.1,11.1,1032.8,
2022-11-13,9.5,5.5,16.7,0.0,,7.0,9.6,27.8,1024.2,
2022-11-14,8.4,5.1,12.4,1.8,,349.0,5.3,31.5,1020.2,
2022-11-15,8.6,6.1,11.1,1.3,,304.0,3.9,27.8,1013.7,
2022-11-16,6.9,2.8,11.9,13.8,,356.0,4.7,13.0,1007.6,
2022-11-17,7.4,3.8,14.0,8.9,,353.0,4.5,22.2,1004.9,
2022-11-18,5.5,1.8,9.7,6.6,,265.0,5.6,18.5,1008.5,
2022-11-19,2.9,-1.5,9.9,0.0,,10.0,3.3,13.0,1013.4,
2022-11-20,4.0,1.5,9.8,1.1,,279.0,3.3,16.7,1018.0,
2022-11-21,3.3,-0.2,7.0,4.6,,41.0,3.5,51.8,1011.7,
2022-11-22,3.2,1.3,6.1,10.7,,243.0,5.7,44.5,1005.5,
2022-11-23,1.2,-1.9,4.3,8.3,,312.0,3.4,25.9,1010.1,
2022-11-24,2.5,0.4,8.0,0.0,,359.0,3.9,22.2,1019.4,
2022-11-25,3.9,-0.5,10.0,0.3,,10.0,4.2,20.4,1022.8,
2022-11-26,4.1,-0.8,10.4,0.0,,21.0,3.6,16.7,1031.1,
2022-11-27,2.1,-2.6,7.6,0.0,,354.0,4.7,20.4,1028.9,
2022-11-28,4.0,1.5,8.3,0.0,,284.0,4.4,18.5,1019.4,
2022-11-29,2.7,1.2,4.7,4.8,,135.0,2.0,13.0,1018.7,
2022-11-30,1.6,-2.0,8.1,0.0,,11.0,3.6,20.4,1020.6,
2022-12-01,0.5,-2.6,7.6,0.0,,12.0,3.4,20.4,1021.8,
2022-12-02,0.6,-3.4,6.2,0.0,,2.0,4.1,14.8,1019.6,
2022-12-03,7.5,4.0,9.9,0.8,,55.0,20.1,37.0,1014.1,
2022-12-04,4.7,0.4,10.6,0.8,,186.0,8.3,38.9,1012.1,
2022-12-05,2.2,-1.9,7.9,0.4,,272.0,3.4,14.8,1020.4,
2022-12-06,0.0,-3.5,8.8,0.0,,350.0,3.4,16.7,1021.3,
2022-12-07,-2.0,-5.0,3.9,0.0,,344.0,3.3,14.8,1018.7,
2022-12-08,-1.1,-6.3,2.8,0.0,,44.0,3.5,16.7,1012.6,
2022-12-09,1.2,0.4,3.2,15.1,,292.0,3.7,14.8,1004.0,
2022-12-10,0.3,-1.4,1.3,2.5,,237.0,4.9,14.8,1006.6,
2022-12-11,-2.9,-6.8,2.5,0.1,,325.0,4.5,18.5,1011.6,
2022-12-12,-3.3,-6.6,2.3,0.1,,15.0,2.7,14.8,1012.6,
2022-12-13,-0.7,-2.5,1.2,9.5,,336.0,2.6,16.7,1008.1,
2022-12-14,1.6,-0.1,3.4,6.1,,342.0,4.2,18.5,1005.7,
2022-12-15,2.2,-0.3,6.7,1.6,,353.0,7.3,22.2,1003.9,
2022-12-16,2.3,1.0,4.6,4.5,,251.0,3.6,20.4,1008.0,
2022-12-17,0.4,-2.9,4.6,0.0,,26.0,3.8,14.8,1022.1,
2022-12-18,-1.3,-5.2,4.5,0.0,,14.0,4.0,14.8,1031.3,
2022-12-19,2.0,-0.5,6.6,0.0,,8.0,4.0,18.5,1031.4,
2022-12-20,2.5,-0.7,7.5,0.0,,355.0,3.8,22.2,1026.3,
2022-12-21,4.4,3.0,6.6,2.7,,9.0,4.2,22.2,1022.5,
2022-12-22,4.8,2.8,7.1,9.0,,0.0,3.7,20.4,1022.5,
2022-12-23,4.9,3.6,6.1,50.4,,17.0,3.6,27.8,1020.4,
2022-12-24,6.8,4.0,11.0,9.4,,339.0,3.5,24.1,1021.2,
2022-12-25,5.1,1.6,13.2,0.0,,356.0,4.3,25.9,1022.5,
2022-12-26,4.1,0.8,7.0,6.8,,327.0,4.2,31.5,1027.6,
2022-12-27,4.1,-1.2,10.9,1.5,,340.0,3.6,27.8,1031.8,
2022-12-28,0.3,-3.0,6.1,0.0,,9.0,4.1,22.2,1028.8,
2022-12-29,3.0,-1.8,10.6,1.2,,336.0,4.4,29.6,1022.8,
2022-12-30,4.5,2.1,6.4,10.6,,343.0,4.1,29.6,1022.1,
2022-12-31,7.2,4.9,12.8,0.4,,9.0,3.5,33.3,1026.8,
2023-01-01,6.7,3.5,14.2,0.0,,6.0,4.5,40.8,1028.1,
2023-01-02,8.0,4.4,13.6,0.1,,290.0,4.9,42.6,1028.1,
2023-01-03,6.5,5.2,8.9,1.7,,302.0,3.2,11.1,1032.1,
2023-01-04,4.2,0.6,9.6,0.0,,7.0,3.8,24.1,1035.4,
2023-01-05,5.6,1.6,14.5,0.1,,358.0,4.1,29.6,1031.5,
2023-01-06,3.3,-0.4,12.5,0.0,,5.0,4.3,22.2,1027.9,
2023-01-07,2.7,-1.1,10.0,0.0,,5.0,4.2,14.8,1022.6,
2023-01-08,2.7,-0.5,4.4,7.3,,332.0,5.0,31.5,1014.1,
2023-01-09,2.2,-0.1,4.0,17.8,,227.0,9.2,25.9,1013.5,
2023-01-10,1.2,-0.9,5.0,5.6,,293.0,6.2,27.8,1027.2,
2023-01-11,0.9,-1.6,3.7,6.1,,333.0,4.0,27.8,1026.6,
2023-01-12,2.6,-0.5,6.0,0.1,,337.0,3.5,18.5,1028.7,
2023-01-13,3.0,0.9,6.7,5.8,,299.0,4.0,37.0,1025.4,
2023-01-14,3.7,-0.1,8.5,0.0,,0.0,3.8,35.2,1025.4,
2023-01-15,3.2,-0.7,5.0,9.9,,247.0,5.6,46.3,1018.0,
2023-01-16,-1.8,-3.6,-0.5,13.4,,328.0,4.0,29.6,1005.1,
2023-01-17,-0.8,-2.2,2.2,9.2,,275.0,3.8,22.2,991.2,
2023-01-18,-1.1,-3.1,2.1,7.1,,226.0,3.8,29.6,998.0,
2023-01-19,-5.3,-10.4,1.1,0.1,,309.0,3.3,22.2,1012.5,
2023-01-20,-8.5,-12.9,-0.3,0.0,,320.0,3.4,16.7,1018.5,
2023-01-21,-8.2,-12.9,0.3,0.0,,358.0,3.2,29.6,1022.9,
2023-01-22,-8.6,-12.7,-0.6,0.0,,342.0,3.5,27.8,1025.1,
2023-01-23,-8.1,-12.4,0.2,0.1,,342.0,3.2,13.0,1026.1,
2023-01-24,-3.3,-7.5,4.0,0.2,,308.0,5.5,18.5,1029.2,
2023-01-25,-3.3,-6.4,4.0,0.0,,306.0,3.3,18.5,1029.8,
2023-01-26,-3.7,-5.1,-0.3,0.0,,212.0,4.6,14.8,1021.5,
2023-01-27,-3.1,-5.3,2.1,0.0,,213.0,3.1,22.2,1018.8,
2023-01-28,-3.1,-7.0,3.4,0.0,,300.0,3.1,16.7,1022.3,
2023-01-29,-4.5,-9.2,4.3,0.0,,339.0,3.7,14.8,1028.4,
2023-01-30,-3.3,-8.0,5.6,0.0,,319.0,4.6,33.3,1029.0,
2023-01-31,-2.2,-7.3,6.3,0.0,,359.0,3.8,16.7,1030.9,
2023-02-01,-1.0,-5.6,8.0,0.0,,341.0,3.5,29.6,1031.2,
2023-02-02,0.4,-3.7,8.5,0.0,,334.0,3.5,25.9,1033.6,
2023-02-03,0.0,-4.5,9.7,0.0,,359.0,4.0,16.7,1035.9,
2023-02-04,0.6,-4.2,10.7,0.0,,11.0,3.7,25.9,1034.9,
2023-02-05,1.5,-3.3,9.4,1.7,,323.0,4.3,13.0,1035.7,
2023-02-06,0.9,-4.1,9.5,0.0,,310.0,4.4,29.6,1033.5,
2023-02-07,1.0,-3.5,8.1,0.0,,27.0,13.5,46.3,1033.5,
2023-02-08,-0.9,-5.8,7.7,0.0,,264.0,7.0,22.2,1034.7,
2023-02-09,-1.8,-6.9,6.5,0.0,,330.0,3.9,20.4,1036.9,
2023-02-10,-1.8,-7.5,8.3,0.0,,357.0,4.0,16.7,1039.9,
2023-02-11,0.3,-5.4,11.0,0.0,,346.0,3.4,18.5,1038.7,
2023-02-12,2.6,-2.6,13.7,0.0,,2.0,4.3,14.8,1036.6,
2023-02-13,4.6,-0.8,15.1,0.0,,5.0,4.0,14.8,1038.7,
2023-02-14,5.0,-0.7,16.5,0.0,,6.0,4.2,16.7,1037.1,
2023-02-15,5.2,-0.8,16.4,0.0,,351.0,3.8,13.0,1032.4,
2023-02-16,5.1,-0.6,15.9,0.0,,0.0,3.9,14.8,1032.0,
2023-02-17,5.5,-0.7,16.3,0.0,,20.0,3.8,22.2,1034.1,
2023-02-18,6.2,0.5,17.2,0.0,,9.0,3.6,29.6,1032.0,
2023-02-19,6.4,0.3,16.8,0.0,,350.0,5.0,24.1,1029.6,
2023-02-20,6.6,0.1,17.5,0.0,,351.0,4.5,18.5,1028.9,
2023-02-21,7.7,1.6,20.4,0.0,,354.0,4.3,24.1,1022.9,
2023-02-22,5.6,1.6,11.4,0.9,,352.0,3.6,20.4,1018.2,
2023-02-23,7.6,1.9,15.7,0.0,,313.0,4.4,14.8,1014.7,
2023-02-24,7.8,2.0,16.1,0.0,,351.0,6.1,29.6,1010.4,
2023-02-25,7.3,4.1,14.4,0.0,,236.0,4.9,27.8,1005.8,
2023-02-26,1.8,-1.8,4.4,1.4,,203.0,8.6,42.6,1004.7,
2023-02-27,3.6,-1.2,8.2,0.2,,50.0,17.6,48.2,1012.2,
2023-02-28,1.4,-2.8,8.2,0.0,,188.0,11.2,31.5,1019.2,
2023-03-01,1.4,-4.0,10.0,0.0,,226.0,7.0,27.8,1017.0,
2023-03-02,3.3,-3.3,12.0,0.0,,297.0,8.0,24.1,1016.1,
2023-03-03,3.1,-2.9,11.6,0.0,,275.0,5.2,24.1,1019.1,
2023-03-04,3.8,-2.0,11.8,0.0,,330.0,5.1,25.9,1020.8,
2023-03-05,3.9,-2.7,14.1,0.0,,312.0,4.9,27.8,1016.2,
2023-03-06,3.6,-3.2,14.0,0.0,,311.0,5.4,22.2,1009.7,
2023-03-07,3.2,-3.4,11.9,2.0,,250.0,5.6,22.2,1007.7,
2023-03-08,2.9,0.3,5.5,22.6,,11.0,3.6,25.9,1008.2,
2023-03-09,8.7,4.6,15.5,7.3,,17.0,5.5,27.8,1008.2,
2023-03-10,4.5,0.8,6.1,32.7,,260.0,7.2,33.3,1008.4,
2023-03-11,2.0,0.1,4.0,41.1,,345.0,3.3,37.0,1011.4,
2023-03-12,6.5,2.9,13.4,4.8,,346.0,5.7,20.4,1018.3,
2023-03-13,10.1,2.4,20.0,1.3,,38.0,4.8,74.1,1013.9,
2023-03-14,4.5,2.0,11.6,34.0,,237.0,7.5,64.8,1010.5,
2023-03-15,3.3,-1.4,9.0,1.9,,316.0,5.6,22.2,1019.2,
2023-03-16,5.9,-2.1,17.2,0.0,,356.0,4.4,22.2,1018.2,
2023-03-17,9.0,1.4,18.9,0.0,,219.0,5.7,35.2,1014.6,
2023-03-18,9.9,2.1,18.5,0.0,,309.0,6.4,25.9,1014.2,
2023-03-19,7.4,4.5,10.0,4.6,,245.0,4.0,20.4,1018.6,
2023-03-20,7.8,3.1,16.1,3.2,,345.0,4.8,24.1,1020.7,
2023-03-21,8.9,0.8,19.8,0.0,,345.0,4.6,24.1,1018.5,
2023-03-22,10.5,1.8,21.6,0.0,,0.0,4.4,20.4,1015.4,
2023-03-23,11.9,7.0,18.4,0.0,,9.0,4.2,24.1,1014.6,
2023-03-24,9.8,7.9,11.4,15.1,,318.0,4.9,38.9,1015.2,
2023-03-25,7.1,4.3,11.6,4.8,,270.0,6.6,37.0,1020.6,
2023-03-26,3.6,1.3,5.7,23.7,,0.0,4.8,25.9,1015.0,
2023-03-27,2.6,0.3,4.5,12.5,,273.0,6.5,42.6,1018.4,
2023-03-28,3.4,-4.0,12.0,0.0,,38.0,4.7,24.1,1027.4,
2023-03-29,8.1,4.2,13.7,0.8,,11.0,5.1,29.6,1024.3,
2023-03-30,9.2,7.0,12.2,0.8,,17.0,4.9,29.6,1020.3,
2023-03-31,7.0,4.0,11.5,24.0,,282.0,8.2,27.8,1015.9,
2023-04-01,5.3,2.8,11.4,14.4,,221.0,6.2,29.6,1014.3,
2023-04-02,6.2,3.2,10.9,0.7,,202.0,5.3,25.9,1014.7,
2023-04-03,6.9,3.4,11.6,2.1,,202.0,4.3,35.2,1017.6,
2023-04-04,5.8,2.3,11.3,0.8,,202.0,6.3,33.3,1016.1,
2023-04-05,4.8,-1.2,11.5,0.0,,271.0,4.1,27.8,1019.3,
2023-04-06,5.1,-2.0,12.5,0.0,,305.0,3.3,22.2,1020.8,
2023-04-07,5.0,2.1,8.7,3.4,,239.0,3.9,24.1,1019.6,
2023-04-08,6.8,-0.4,14.7,0.1,,346.0,3.8,25.9,1019.3,
2023-04-09,8.5,1.0,17.6,0.0,,306.0,3.6,25.9,1020.7,
2023-04-10,9.5,2.3,17.8,0.0,,318.0,3.3,20.4,1022.0,
2023-04-11,8.5,6.2,11.0,10.2,,250.0,3.4,20.4,1021.6,
2023-04-12,8.8,6.1,13.5,19.9,,245.0,3.6,22.2,1012.2,
2023-04-13,4.6,2.8,6.8,8.2,,205.0,6.0,29.6,1010.9,
2023-04-14,5.6,1.3,11.0,2.5,,205.0,3.7,20.4,1011.2,
2023-04-15,4.3,2.6,8.8,17.0,,208.0,4.2,25.9,1011.7,
2023-04-16,6.7,3.3,11.5,0.5,,184.0,4.8,24.1,1018.9,
2023-04-17,8.7,3.8,14.9,0.5,,202.0,4.0,27.8,1017.0,
2023-04-18,9.2,2.4,15.7,0.3,,0.0,4.3,27.8,1015.4,
2023-04-19,10.3,2.8,18.4,0.0,,272.0,3.5,25.9,1016.5,
2023-04-20,8.2,3.8,12.6,0.9,,232.0,3.7,25.9,1011.8,
2023-04-21,9.0,3.8,15.0,0.9,,30.0,6.9,29.6,1010.8,
2023-04-22,12.0,6.4,18.3,0.1,,40.0,5.8,27.8,1011.4,
2023-04-23,12.5,8.7,18.5,8.2,,217.0,3.9,25.9,1012.0,
2023-04-24,9.1,5.5,13.8,7.0,,217.0,5.2,25.9,1013.9,
2023-04-25,8.0,5.0,13.2,6.5,,232.0,5.5,31.5,1015.2,
2023-04-26,9.2,1.6,17.7,0.0,,289.0,3.7,25.9,1016.8,
2023-04-27,12.8,4.8,20.7,0.0,,320.0,3.4,22.2,1017.2,
2023-04-28,14.2,8.5,20.5,0.6,,250.0,3.1,20.4,1018.5,
2023-04-29,13.8,10.9,18.6,10.8,,240.0,3.2,18.5,1015.9,
2023-04-30,11.1,8.6,15.0,13.4,,212.0,3.7,18.5,1015.1,
2023-05-01,8.6,6.7,11.1,32.6,,196.0,3.8,16.7,1016.6,
2023-05-02,12.0,6.9,18.9,0.3,,204.0,4.8,25.9,1017.7,
2023-05-03,13.6,4.4,23.2,0.0,,316.0,3.7,24.1,1019.0,
2023-05-04,15.5,6.3,24.6,0.0,,307.0,3.6,24.1,1019.1,
2023-05-05,16.4,9.3,22.9,0.0,,268.0,3.4,24.1,1019.2,
2023-05-06,17.0,9.9,24.1,0.0,,279.0,3.4,24.1,1016.4,
2023-05-07,14.1,9.8,17.7,2.0,,225.0,3.4,20.4,1017.0,
2023-05-08,14.7,10.1,20.9,0.0,,204.0,4.0,24.1,1019.5,
2023-05-09,13.6,10.0,19.0,17.1,,226.0,3.4,20.4,1017.5,
2023-05-10,10.4,8.3,13.4,13.9,,204.0,5.3,25.9,1016.5,
2023-05-11,10.2,6.8,15.2,2.7,,202.0,4.5,27.8,1015.2,
2023-05-12,10.4,7.0,15.3,0.8,,190.0,4.4,25.9,1012.4,
2023-05-13,11.0,6.8,17.2,2.8,,198.0,3.9,25.9,1014.4,
2023-05-14,10.9,6.4,16.3,1.4,,203.0,4.1,25.9,1014.0,
2023-05-15,12.3,7.9,17.8,0.0,,204.0,4.5,25.9,1012.1,
2023-05-16,11.5,8.6,15.6,1.9,,205.0,5.3,29.6,1011.3,
2023-05-17,10.1,7.3,14.1,0.8,,188.0,5.2,27.8,1014.5,
2023-05-18,10.9,7.2,15.6,0.2,,193.0,4.2,25.9,1016.9,
2023-05-19,11.5,7.5,16.0,0.8,,150.0,5.4,25.9,1016.2,
2023-05-20,12.8,8.2,17.9,1.6,,32.0,8.9,33.3,1013.4,
2023-05-21,15.6,11.1,20.0,1.1,,35.0,9.8,33.3,1012.1,
2023-05-22,17.7,10.1,25.2,0.0,,25.0,5.1,27.8,1013.5,
2023-05-23,17.2,9.7,24.1,0.8,,255.0,3.8,25.9,1014.6,
2023-05-24,14.9,10.7,19.7,2.6,,219.0,3.8,22.2,1015.0,
2023-05-25,14.2,9.3,20.5,6.3,,155.0,5.9,29.6,1015.8,
2023-05-26,16.8,8.3,25.7,0.0,,309.0,4.1,25.9,1019.9,
2023-05-27,18.5,10.2,26.2,0.2,,280.0,4.1,27.8,1018.0,
2023-05-28,17.6,10.8,23.8,3.9,,273.0,4.0,25.9,1015.1,
2023-05-29,17.3,10.1,23.1,2.0,,9.0,4.8,27.8,1013.6,
2023-05-30,17.1,10.2,23.7,3.9,,290.0,4.1,25.9,1015.2,
2023-05-31,17.1,12.2,21.5,0.2,,20.0,7.6,35.2,1015.6,
2023-06-01,16.9,8.6,24.8,0.4,,323.0,4.9,27.8,1015.6,
2023-06-02,16.6,10.2,24.1,5.2,,319.0,4.1,25.9,1013.7,
2023-06-03,15.7,9.1,22.3,5.8,,246.0,4.0,24.1,1014.4,
2023-06-04,15.1,11.8,18.9,6.1,,242.0,3.5,22.2,1015.9,
2023-06-05,16.6,10.1,23.6,1.3,,264.0,4.2,25.9,1014.6,
2023-06-06,17.8,10.6,25.6,0.6,,267.0,4.2,27.8,1014.4,
2023-06-07,18.5,12.0,25.4,1.8,,275.0,4.1,25.9,1015.1,
2023-06-08,18.6,11.5,25.3,0.1,,276.0,4.3,25.9,1013.3,
2023-06-09,17.8,12.5,24.2,1.9,,354.0,4.1,24.1,1011.2,
2023-06-10,17.2,13.9,21.3,14.3,,241.0,3.6,18.5,1012.1,
2023-06-11,18.6,12.2,25.6,3.0,,273.0,4.1,25.9,1012.8,
2023-06-12,17.4,12.5,24.0,6.7,,282.0,4.1,22.2,1012.2,
2023-06-13,16.0,12.0,20.5,5.4,,300.0,4.3,18.5,1009.2,
2023-06-14,17.8,12.7,23.6,4.9,,256.0,4.3,24.1,1010.0,
2023-06-15,18.0,9.6,25.7,0.7,,271.0,4.6,27.8,1014.8,
2023-06-16,18.3,10.7,25.5,0.0,,283.0,4.7,25.9,1016.6,
2023-06-17,19.5,10.8,27.9,0.0,,287.0,4.4,24.1,1015.4,
2023-06-18,19.8,11.6,26.6,0.3,,9.0,4.6,24.1,1014.2,
2023-06-19,21.4,15.3,28.5,5.1,,354.0,4.9,24.1,1014.3,
2023-06-20,23.1,16.1,30.3,1.7,,21.0,6.1,31.5,1013.3,
2023-06-21,23.2,16.1,28.7,2.3,,5.0,5.4,27.8,1016.0,
2023-06-22,21.3,16.8,24.0,8.5,,12.0,6.6,37.0,1016.5,
2023-06-23,18.7,13.4,26.6,4.1,,217.0,5.3,25.9,1021.3,
2023-06-24,19.9,11.6,28.7,0.0,,265.0,4.5,25.9,1019.7,
2023-06-25,22.2,13.6,30.8,0.2,,278.0,4.5,25.9,1016.8,
2023-06-26,22.9,14.8,30.8,0.1,,258.0,4.8,27.8,1017.8,
2023-06-27,21.7,15.7,27.5,0.3,,235.0,4.8,27.8,1017.3,
2023-06-28,20.9,13.8,28.1,0.8,,238.0,4.5,25.9,1015.1,
2023-06-29,19.3,15.3,25.8,5.4,,274.0,3.9,22.2,1015.1,
2023-06-30,15.3,13.4,16.7,14.7,,233.0,3.7,14.8,1015.3,
2023-07-01,16.9,12.0,22.0,4.4,,209.0,4.4,18.5,1013.8,
2023-07-02,18.9,14.2,25.0,2.4,,214.0,4.4,22.2,1013.9,
2023-07-03,19.7,13.9,25.9,0.0,,225.0,4.8,25.9,1015.4,
2023-07-04,19.9,13.1,27.2,0.0,,257.0,4.5,25.9,1015.6,
2023-07-05,18.9,12.8,25.7,1.5,,248.0,4.4,27.8,1016.7,
2023-07-06,19.3,13.3,25.2,0.1,,264.0,4.1,25.9,1016.7,
2023-07-07,20.6,12.3,29.2,1.6,,17.0,4.7,29.6,1017.8,
2023-07-08,24.2,17.4,31.7,0.0,,295.0,4.8,25.9,1018.5,
2023-07-09,24.5,16.0,33.7,0.0,,318.0,4.8,27.8,1020.1,
2023-07-10,25.8,18.0,33.9,0.0,,287.0,4.1,25.9,1020.8,
2023-07-11,25.3,16.5,35.2,5.4,,345.0,4.1,24.1,1017.0,
2023-07-12,23.3,18.6,27.9,3.7,,253.0,4.5,25.9,1016.2,
2023-07-13,19.6,15.2,26.4,1.2,,225.0,4.7,22.2,1017.8,
2023-07-14,21.3,13.2,31.1,0.0,,297.0,4.2,24.1,1015.5,
2023-07-15,24.2,15.1,32.3,1.4,,2.0,5.9,31.5,1012.8,
2023-07-16,23.5,16.8,29.6,0.9,,241.0,4.6,29.6,1015.6,
2023-07-17,23.3,16.0,32.0,0.0,,265.0,4.3,25.9,1018.6,
2023-07-18,24.5,16.4,34.2,3.3,,304.0,3.7,24.1,1018.3,
2023-07-19,25.0,19.1,31.0,5.1,,263.0,5.1,29.6,1016.1,
2023-07-20,22.6,15.3,30.2,0.0,,253.0,4.9,29.6,1013.2,
2023-07-21,19.8,15.2,24.6,2.3,,248.0,4.5,25.9,1012.1,
2023-07-22,20.8,14.9,27.7,0.0,,243.0,4.7,27.8,1015.7,
2023-07-23,21.6,12.4,31.0,0.0,,307.0,4.1,25.9,1015.7,
2023-07-24,19.2,14.7,22.4,8.2,,266.0,4.5,20.4,1011.9,
2023-07-25,16.2,12.7,19.6,10.8,,219.0,5.4,29.6,1010.4,
2023-07-26,14.9,10.4,21.3,1.9,,215.0,5.3,20.4,1015.2,
2023-07-27,17.7,7.9,28.2,0.0,,285.0,3.9,20.4,1014.9,
2023-07-28,20.7,14.5,27.1,0.0,,295.0,3.7,22.2,1013.3,
2023-07-29,19.2,14.8,23.4,1.9,,268.0,2.9,18.5,1014.8,
2023-07-30,19.5,14.8,25.8,2.6,,225.0,4.6,25.9,1016.7,
2023-07-31,18.6,11.0,27.1,0.0,,243.0,4.4,22.2,1016.1,
2023-08-01,18.4,14.8,22.7,1.1,,262.0,4.0,22.2,1011.6,
2023-08-02,21.1,15.4,29.9,3.8,,265.0,3.7,22.2,1008.4,
2023-08-03,19.1,13.8,25.7,0.8,,233.0,5.9,29.6,1009.2,
2023-08-04,15.1,12.0,17.9,4.6,,217.0,4.0,24.1,1013.3,
2023-08-05,15.5,11.9,21.6,5.3,,211.0,5.2,20.4,1014.8,
2023-08-06,14.4,11.5,18.5,10.9,,221.0,5.8,27.8,1016.2,
2023-08-07,14.0,8.5,20.5,1.0,,221.0,4.8,24.1,1019.8,
2023-08-08,15.5,8.9,23.6,0.0,,256.0,3.9,20.4,1018.7,
2023-08-09,18.3,10.5,26.3,0.0,,274.0,3.7,24.1,1018.5,
2023-08-10,20.6,12.8,28.7,0.0,,282.0,3.7,20.4,1018.7,
2023-08-11,23.0,15.6,31.7,0.0,,304.0,3.9,24.1,1020.1,
2023-08-12,23.3,16.9,30.1,0.9,,302.0,3.6,24.1,1020.3,
2023-08-13,22.8,15.4,31.9,0.7,,322.0,3.6,25.9,1018.6,
2023-08-14,23.2,15.4,32.3,1.5,,357.0,4.9,27.8,1016.1,
2023-08-15,24.1,17.5,30.8,0.5,,295.0,4.2,24.1,1017.0,
2023-08-16,22.9,15.7,31.4,1.0,,323.0,4.0,24.1,1017.5,
2023-08-17,22.8,17.3,29.3,1.8,,328.0,3.8,24.1,1017.1,
2023-08-18,23.8,15.7,33.4,0.0,,329.0,4.0,25.9,1015.4,
2023-08-19,24.6,17.0,33.6,0.0,,316.0,3.7,25.9,1016.7,
2023-08-20,25.7,17.6,35.7,0.0,,310.0,3.9,25.9,1019.5,
2023-08-21,26.0,17.8,34.4,0.0,,317.0,3.8,25.9,1020.5,
2023-08-22,26.4,18.6,35.7,0.6,,315.0,3.7,25.9,1019.1,
2023-08-23,27.3,19.1,36.7,0.2,,321.0,3.9,27.8,1017.3,
2023-08-24,26.7,19.2,35.9,0.4,,353.0,4.3,24.1,1015.8,
2023-08-25,25.8,19.4,32.5,0.2,,289.0,4.2,27.8,1014.0,
2023-08-26,18.4,14.6,21.2,4.0,,261.0,3.2,16.7,1014.2,
2023-08-27,14.3,11.6,17.5,17.2,,223.0,3.7,18.5,1011.9,
2023-08-28,9.9,8.0,12.7,41.3,,210.0,4.4,18.5,1010.0,
2023-08-29,11.2,9.4,15.0,3.0,,212.0,4.3,14.8,1010.7,
2023-08-30,13.6,9.3,19.7,0.6,,230.0,3.7,18.5,1010.7,
2023-08-31,14.5,9.1,20.9,0.2,,259.0,3.4,18.5,1014.8,
2023-09-01,18.4,11.5,26.4,0.0,,298.0,3.7,22.2,1017.5,
2023-09-02,19.4,11.6,27.4,0.0,,325.0,4.1,24.1,1018.4,
2023-09-03,20.3,13.2,29.4,0.0,,309.0,3.7,22.2,1022.1,
2023-09-04,21.2,14.2,30.4,0.0,,316.0,3.7,18.5,1021.0,
2023-09-05,21.9,14.3,29.2,0.0,,312.0,4.4,27.8,1019.0,
2023-09-06,22.0,15.9,29.1,0.0,,306.0,12.6,25.9,1018.0,
2023-09-07,21.7,14.7,29.8,0.0,,287.0,6.1,25.9,1018.3,
2023-09-08,21.3,14.9,27.6,0.0,,290.0,5.2,22.2,1018.6,
2023-09-09,22.3,15.9,30.2,0.0,,288.0,5.4,24.1,1018.2,
2023-09-10,22.4,15.8,30.5,0.0,,290.0,5.3,22.2,1018.6,
2023-09-11,22.1,15.8,29.9,0.0,,296.0,4.8,22.2,1016.0,
2023-09-12,19.8,15.6,25.3,1.0,,291.0,5.3,22.2,1014.9,
2023-09-13,16.2,13.5,17.5,2.3,,261.0,4.9,18.5,1018.4,
2023-09-14,17.1,14.1,23.3,5.7,,282.0,5.1,22.2,1019.9,
2023-09-15,18.1,13.9,24.7,0.0,,282.0,5.3,20.4,1016.6,
2023-09-16,17.9,14.6,24.4,5.9,,316.0,7.9,31.5,1013.7,
