time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,humidity_mean,humidity_min,humidity_max
2024-04-20,3.5,-0.8,7.9,,,47.0,10.3,53.7,1016.2,,47.958333333333336,19.0,84.0
2024-04-21,0.8,-4.1,7.2,,,68.0,9.4,51.8,1017.0,,45.583333333333336,25.0,64.0
2024-04-22,-0.7,-3.9,2.8,,,50.0,8.5,42.6,1015.4,,52.458333333333336,35.0,77.0
2024-04-23,0.5,-3.5,5.6,,,53.0,7.5,42.6,1012.0,,55.5,36.0,80.0
2024-04-24,1.6,-3.2,6.4,,,63.0,7.9,46.3,1012.0,,44.208333333333336,23.0,62.0
2024-04-25,2.2,-4.4,9.5,,,53.0,7.8,37.0,1009.1,,43.125,24.0,58.0
2024-04-26,3.3,0.7,6.9,,,119.0,7.3,37.0,1010.1,,69.66666666666667,50.0,99.0
2024-04-27,4.8,0.1,9.1,,,187.0,11.5,51.8,1013.2,,67.625,44.0,96.0
2024-04-28,4.7,2.2,7.3,,,1.0,7.9,29.6,1017.9,,84.29166666666667,71.0,98.0
2024-04-29,8.4,4.2,12.8,,,212.0,9.3,46.3,1021.1,,63.666666666666664,43.0,88.0
2024-04-30,9.5,6.0,13.2,,,205.0,10.3,50.0,1018.0,,56.75,41.0,70.0
2024-05-01,8.3,4.9,10.1,,,59.0,6.1,33.3,1009.0,,72.5,62.0,88.0
2024-05-02,4.3,0.4,7.4,,,47.0,6.1,25.9,1006.8,,93.91666666666667,76.0,100.0
2024-05-03,4.7,-0.2,10.4,,,57.0,7.9,37.0,1015.2,,69.70833333333333,45.0,100.0
2024-05-04,7.0,0.3,13.2,,,102.0,7.9,38.9,1017.2,,58.916666666666664,39.0,80.0
2024-05-05,10.2,6.9,14.2,,,184.0,8.2,38.9,1015.8,,73.20833333333333,51.0,97.0
2024-05-06,7.2,4.3,9.4,,,83.0,6.8,25.9,1013.9,,92.04166666666667,74.0,100.0
2024-05-07,5.2,2.0,9.0,,,49.0,7.8,31.5,1014.0,,90.91666666666667,70.0,100.0
2024-05-08,7.0,1.8,13.0,,,56.0,6.6,38.9,1018.7,,77.33333333333333,45.0,100.0
2024-05-09,9.6,3.6,15.9,,,190.0,7.3,37.0,1020.8,,61.875,35.0,93.0
2024-05-10,11.7,4.6,17.8,,,191.0,6.2,29.6,1020.1,,51.208333333333336,27.0,82.0
2024-05-11,13.5,6.2,20.4,,,189.0,6.6,33.3,1020.0,,54.875,30.0,84.0
2024-05-12,13.4,9.3,18.5,,,199.0,7.7,38.9,1018.7,,60.0,36.0,82.0
2024-05-13,11.5,7.2,16.6,,,165.0,7.4,40.8,1015.6,,61.458333333333336,43.0,80.0
2024-05-14,9.6,6.4,12.9,,,120.0,6.9,35.2,1010.1,,83.45833333333333,63.0,100.0
2024-05-15,7.1,4.6,9.7,,,48.0,6.9,29.6,1007.9,,88.875,66.0,100.0
2024-05-16,6.2,3.4,8.8,,,56.0,6.3,31.5,1008.1,,85.83333333333333,71.0,100.0
2024-05-17,8.0,2.6,13.6,,,181.0,8.3,40.8,1011.0,,60.041666666666664,34.0,93.0
2024-05-18,9.2,4.9,13.8,,,195.0,8.2,38.9,1013.8,,63.583333333333336,46.0,91.0
2024-05-19,9.6,3.4,16.1,,,163.0,8.3,37.0,1013.3,,62.375,35.0,93.0
2024-05-20,10.7,5.0,15.5,,,163.0,8.1,37.0,1011.0,,65.91666666666667,43.0,100.0
2024-05-21,10.1,6.6,15.4,,,64.0,8.5,38.9,1009.6,,73.54166666666667,45.0,100.0
2024-05-22,10.0,5.7,15.5,,,73.0,8.0,42.6,1013.7,,67.58333333333333,43.0,97.0
2024-05-23,8.7,5.5,12.8,,,55.0,7.3,38.9,1017.1,,72.5,57.0,91.0
2024-05-24,8.9,4.5,14.3,,,88.0,8.0,44.5,1018.7,,68.70833333333333,42.0,94.0
2024-05-25,9.6,4.1,15.7,,,36.0,8.0,37.0,1018.0,,60.208333333333336,32.0,94.0
2024-05-26,12.3,5.2,19.2,,,91.0,8.2,37.0,1019.3,,57.666666666666664,34.0,85.0
2024-05-27,11.6,7.2,18.2,,,58.0,6.8,37.0,1019.8,,79.04166666666667,50.0,100.0
2024-05-28,11.1,6.2,18.0,,,43.0,8.0,38.9,1018.3,,60.416666666666664,30.0,100.0
2024-05-29,11.6,6.0,16.5,,,63.0,7.5,38.9,1016.7,,59.25,40.0,81.0
2024-05-30,11.3,7.5,14.4,,,52.0,8.7,40.8,1010.5,,69.45833333333333,53.0,89.0
2024-05-31,8.7,5.7,12.4,,,47.0,8.8,46.3,1011.5,,55.291666666666664,38.0,72.0
2024-06-01,9.1,2.9,16.4,,,48.0,8.1,42.6,1014.8,,62.041666666666664,31.0,94.0
2024-06-02,9.9,4.4,16.0,,,68.0,6.6,40.8,1017.0,,63.583333333333336,36.0,94.0
2024-06-03,11.5,5.8,17.3,,,55.0,7.7,40.8,1016.3,,67.70833333333333,43.0,91.0
2024-06-04,12.3,8.2,17.1,,,70.0,7.2,37.0,1015.7,,75.58333333333333,53.0,100.0
2024-06-05,13.6,7.0,20.2,,,185.0,7.2,37.0,1017.0,,63.375,39.0,99.0
2024-06-06,14.2,8.2,19.7,,,168.0,7.9,37.0,1020.3,,65.625,41.0,94.0
2024-06-07,15.4,9.9,22.5,,,162.0,7.7,37.0,1020.9,,68.08333333333333,45.0,92.0
2024-06-08,15.4,9.3,19.3,,,203.0,8.5,38.9,1016.8,,67.125,49.0,94.0
2024-06-09,13.5,9.8,19.7,,,185.0,6.3,35.2,1009.9,,75.5,55.0,100.0
2024-06-10,13.6,9.2,19.3,,,47.0,9.1,44.5,1009.0,,70.41666666666667,44.0,100.0
2024-06-11,12.7,8.0,19.0,,,49.0,9.5,46.3,1011.9,,53.541666666666664,35.0,72.0
2024-06-12,10.7,6.7,16.4,,,49.0,10.6,48.2,1014.4,,61.541666666666664,39.0,82.0
2024-06-13,11.8,5.9,17.9,,,43.0,9.7,42.6,1016.7,,50.375,28.0,77.0
2024-06-14,11.3,7.4,13.6,,,309.0,7.9,33.3,1017.8,,69.66666666666667,55.0,90.0
2024-06-15,10.8,9.0,14.4,,,122.0,8.1,35.2,1014.0,,86.125,72.0,98.0
2024-06-16,13.2,7.5,20.3,,,105.0,8.4,40.8,1013.2,,64.04166666666667,40.0,98.0
2024-06-17,14.8,8.6,22.5,,,196.0,9.4,44.5,1016.9,,56.5,34.0,76.0
2024-06-18,17.2,9.4,24.0,,,203.0,11.3,44.5,1018.2,,52.958333333333336,27.0,87.0
2024-06-19,18.7,13.0,24.6,,,204.0,12.6,50.0,1018.0,,56.333333333333336,34.0,88.0
2024-06-20,15.1,13.5,17.1,,,226.0,9.7,40.8,1021.9,,83.70833333333333,75.0,97.0
2024-06-21,13.7,10.1,15.9,,,230.0,9.6,48.2,1019.0,,80.125,69.0,98.0
2024-06-22,11.9,6.9,17.3,,,59.0,8.3,46.3,1017.3,,71.08333333333333,54.0,97.0
2024-06-23,11.3,7.3,15.5,,,51.0,6.0,35.2,1015.4,,66.875,49.0,87.0
2024-06-24,13.8,9.0,18.0,,,200.0,6.2,35.2,1016.4,,65.375,45.0,85.0
2024-06-25,14.1,10.2,17.6,,,157.0,4.8,31.5,1015.1,,72.91666666666667,54.0,96.0
2024-06-26,15.5,10.5,20.9,,,155.0,5.8,35.2,1014.4,,71.5,55.0,91.0
2024-06-27,17.2,10.5,23.4,,,210.0,7.3,37.0,1015.5,,59.916666666666664,37.0,88.0
2024-06-28,19.3,11.8,26.5,,,187.0,7.5,37.0,1019.5,,57.625,37.0,82.0
2024-06-29,18.2,14.4,22.2,,,210.0,12.2,53.7,1017.9,,67.25,47.0,96.0
2024-06-30,17.5,13.2,23.1,,,9.0,9.1,44.5,1014.7,,61.0,46.0,77.0
2024-07-01,15.5,12.2,18.8,,,40.0,7.7,38.9,1015.9,,66.66666666666667,49.0,92.0
2024-07-02,14.9,10.3,20.0,,,60.0,7.9,42.6,1014.8,,55.083333333333336,38.0,72.0
2024-07-03,13.4,9.9,17.9,,,49.0,8.4,46.3,1012.0,,59.958333333333336,43.0,78.0
2024-07-04,14.9,6.9,22.1,,,257.0,7.7,44.5,1014.2,,46.416666666666664,28.0,64.0
2024-07-05,17.3,9.3,23.8,,,187.0,7.9,33.3,1015.4,,51.875,32.0,78.0
2024-07-06,14.6,11.6,17.5,,,159.0,6.4,33.3,1014.3,,81.08333333333333,58.0,100.0
2024-07-07,15.6,11.3,21.1,,,44.0,8.7,40.8,1013.7,,71.25,45.0,98.0
2024-07-08,16.1,9.5,23.6,,,219.0,7.7,37.0,1017.4,,58.791666666666664,38.0,81.0
2024-07-09,18.4,10.5,24.8,,,201.0,8.4,42.6,1019.7,,54.125,33.0,86.0
2024-07-10,19.0,11.6,26.6,,,193.0,7.6,40.8,1020.0,,55.5,37.0,85.0
2024-07-11,19.9,12.3,27.6,,,188.0,7.9,40.8,1019.5,,55.208333333333336,35.0,91.0
2024-07-12,15.6,11.9,18.5,,,294.0,6.9,40.8,1016.2,,83.33333333333333,72.0,97.0
2024-07-13,14.3,7.7,21.5,,,265.0,8.8,48.2,1013.8,,57.083333333333336,24.0,98.0
2024-07-14,16.1,7.3,24.3,,,187.0,7.9,42.6,1015.5,,49.5,31.0,74.0
2024-07-15,18.3,11.6,24.3,,,205.0,8.8,46.3,1016.2,,54.583333333333336,32.0,80.0
2024-07-16,18.8,12.9,24.9,,,249.0,8.6,42.6,1017.6,,56.25,31.0,88.0
2024-07-17,18.2,10.9,25.2,,,231.0,7.6,38.9,1019.1,,51.125,29.0,85.0
2024-07-18,18.9,11.9,27.2,,,198.0,7.0,38.9,1021.3,,45.75,24.0,64.0
2024-07-19,18.3,11.6,23.8,,,186.0,6.5,38.9,1021.5,,51.75,34.0,75.0
2024-07-20,19.3,11.2,26.6,,,192.0,6.9,38.9,1014.9,,46.291666666666664,25.0,81.0
2024-07-21,15.1,12.2,18.1,,,39.0,5.9,35.2,1013.0,,79.70833333333333,62.0,95.0
2024-07-22,17.4,10.5,25.6,,,59.0,6.7,38.9,1017.4,,61.958333333333336,38.0,94.0
2024-07-23,18.6,12.7,25.8,,,222.0,6.8,40.8,1020.6,,53.208333333333336,28.0,76.0
2024-07-24,18.6,11.7,25.7,,,231.0,7.1,38.9,1018.6,,47.75,27.0,70.0
2024-07-25,18.7,10.9,24.6,,,248.0,6.4,31.5,1014.8,,50.5,34.0,70.0
2024-07-26,20.5,13.9,26.9,,,188.0,7.3,38.9,1015.1,,53.583333333333336,31.0,86.0
2024-07-27,20.7,12.9,28.1,,,195.0,7.4,38.9,1018.4,,51.375,32.0,83.0
2024-07-28,20.9,13.8,27.1,,,209.0,6.7,37.0,1022.4,,52.25,35.0,82.0
2024-07-29,22.0,13.7,29.8,,,194.0,6.2,37.0,1022.2,,40.583333333333336,22.0,65.0
2024-07-30,21.8,15.0,28.5,,,188.0,6.5,37.0,1021.0,,43.166666666666664,23.0,73.0
2024-07-31,20.6,13.8,27.4,,,205.0,6.9,35.2,1019.4,,53.583333333333336,33.0,78.0
2024-08-01,20.7,13.8,28.6,,,199.0,7.4,37.0,1016.7,,49.166666666666664,27.0,84.0
2024-08-02,20.1,13.9,25.5,,,181.0,7.5,40.8,1014.5,,48.291666666666664,30.0,71.0
2024-08-03,19.8,12.9,27.3,,,196.0,6.9,38.9,1013.6,,47.0,28.0,66.0
2024-08-04,19.4,13.3,26.3,,,230.0,6.5,37.0,1015.3,,53.375,34.0,76.0
2024-08-05,19.8,12.4,28.1,,,217.0,6.2,35.2,1014.7,,50.708333333333336,29.0,77.0
2024-08-06,20.6,13.6,27.2,,,193.0,7.0,35.2,1014.8,,48.583333333333336,27.0,81.0
2024-08-07,19.3,14.8,23.5,,,203.0,6.5,35.2,1016.4,,51.625,39.0,66.0
2024-08-08,18.7,11.6,27.1,,,215.0,6.6,37.0,1017.8,,51.375,27.0,80.0
2024-08-09,20.1,12.8,27.1,,,199.0,6.6,35.2,1019.6,,45.5,27.0,67.0
2024-08-10,21.8,13.8,29.7,,,209.0,6.5,31.5,1022.1,,45.583333333333336,25.0,71.0
2024-08-11,22.3,16.3,28.9,,,204.0,7.2,35.2,1022.8,,58.291666666666664,33.0,87.0
2024-08-12,21.0,14.3,28.3,,,205.0,7.2,40.8,1018.8,,48.625,25.0,81.0
2024-08-13,20.8,13.8,27.8,,,200.0,8.6,40.8,1015.6,,49.208333333333336,26.0,76.0
2024-08-14,17.7,13.8,22.6,,,201.0,6.8,33.3,1016.3,,64.33333333333333,43.0,95.0
2024-08-15,16.2,10.4,22.6,,,203.0,6.5,35.2,1019.7,,69.0,44.0,95.0
2024-08-16,17.7,12.2,21.8,,,140.0,6.3,29.6,1020.6,,60.166666666666664,40.0,83.0
2024-08-17,16.8,13.0,22.0,,,92.0,5.8,31.5,1017.5,,79.95833333333333,54.0,100.0
2024-08-18,14.2,10.7,19.2,,,47.0,6.9,33.3,1013.3,,80.41666666666667,63.0,100.0
2024-08-19,16.9,11.8,23.2,,,55.0,5.3,35.2,1013.6,,57.208333333333336,37.0,78.0
2024-08-20,17.7,11.1,24.7,,,219.0,6.5,33.3,1014.5,,56.916666666666664,35.0,83.0
2024-08-21,17.0,10.8,25.2,,,184.0,7.6,40.8,1017.4,,50.833333333333336,28.0,72.0
2024-08-22,18.2,11.0,26.2,,,201.0,6.7,37.0,1016.1,,51.041666666666664,27.0,83.0
2024-08-23,18.8,11.4,25.8,,,210.0,6.9,31.5,1017.5,,46.0,26.0,81.0
2024-08-24,19.6,12.0,26.7,,,204.0,9.2,42.6,1019.2,,46.708333333333336,27.0,70.0
2024-08-25,17.5,14.0,21.2,,,251.0,7.4,35.2,1019.7,,60.25,46.0,76.0
2024-08-26,15.3,10.4,20.9,,,355.0,7.5,35.2,1018.1,,55.791666666666664,36.0,74.0
2024-08-27,16.4,10.2,22.1,,,187.0,6.6,35.2,1019.3,,50.791666666666664,32.0,74.0
2024-08-28,17.7,12.0,23.9,,,188.0,6.6,29.6,1020.8,,46.541666666666664,29.0,61.0
2024-08-29,18.1,12.9,24.5,,,187.0,6.9,37.0,1021.4,,48.166666666666664,32.0,63.0
2024-08-30,17.5,12.6,23.4,,,227.0,6.9,35.2,1021.3,,51.125,35.0,64.0
2024-08-31,17.1,12.0,23.0,,,190.0,6.8,38.9,1020.0,,50.333333333333336,32.0,65.0
2024-09-01,16.4,12.1,21.5,,,206.0,6.6,33.3,1019.7,,52.416666666666664,37.0,65.0
2024-09-02,16.3,11.0,21.7,,,209.0,6.6,31.5,1019.8,,51.708333333333336,35.0,69.0
2024-09-03,16.7,10.4,21.6,,,250.0,6.6,29.6,1020.2,,51.875,34.0,98.0
2024-09-04,14.2,11.2,17.7,,,92.0,5.4,29.6,1017.4,,82.0,65.0,100.0
2024-09-05,12.4,9.6,16.9,,,11.0,4.9,33.3,1010.9,,87.33333333333333,63.0,99.0
2024-09-06,13.3,7.7,20.2,,,160.0,6.7,33.3,1013.6,,66.58333333333333,40.0,93.0
2024-09-07,16.7,11.6,23.0,,,210.0,11.6,44.5,1016.2,,55.833333333333336,33.0,76.0
2024-09-08,14.5,10.3,16.0,,,166.0,7.3,27.8,1015.1,,75.125,64.0,100.0
2024-09-09,11.9,9.0,16.7,,,46.0,6.2,37.0,1012.7,,70.95833333333333,50.0,99.0
2024-09-10,12.8,7.9,19.1,,,98.0,6.1,35.2,1015.3,,51.291666666666664,20.0,78.0
2024-09-11,10.1,5.9,15.1,,,81.0,7.7,35.2,1013.1,,64.08333333333333,40.0,95.0
2024-09-12,8.6,3.3,11.7,,,45.0,8.6,42.6,1010.9,,65.83333333333333,39.0,100.0
2024-09-13,5.4,1.9,8.9,,,36.0,6.6,38.9,1018.6,,45.875,29.0,69.0
2024-09-14,7.6,2.1,13.2,,,322.0,6.0,35.2,1022.7,,50.583333333333336,30.0,74.0
2024-09-15,9.8,3.0,18.1,,,203.0,6.5,31.5,1017.6,,59.791666666666664,33.0,84.0
2024-09-16,9.5,4.6,17.0,,,69.0,6.1,37.0,1015.8,,55.833333333333336,30.0,78.0
2024-09-17,10.4,6.7,14.9,,,131.0,6.4,35.2,1016.0,,61.083333333333336,43.0,76.0
2024-09-18,9.3,6.3,12.4,,,158.0,5.6,27.8,1020.7,,60.958333333333336,43.0,76.0
2024-09-19,9.7,5.2,14.7,,,173.0,5.7,29.6,1020.0,,66.375,46.0,79.0
2024-09-20,10.9,7.0,15.5,,,173.0,6.6,29.6,1021.6,,62.625,42.0,74.0
2024-09-21,10.9,7.0,15.6,,,170.0,6.8,37.0,1022.3,,61.791666666666664,39.0,78.0
2024-09-22,11.2,7.6,15.2,,,123.0,6.9,29.6,1019.3,,67.70833333333333,51.0,84.0
2024-09-23,9.6,6.4,12.8,,,43.0,5.1,20.4,1014.6,,86.25,67.0,97.0
2024-09-24,8.2,5.3,12.1,,,193.0,6.9,31.5,1013.9,,81.25,61.0,97.0
2024-09-25,8.9,4.5,14.0,,,191.0,6.7,31.5,1014.7,,70.66666666666667,48.0,95.0
2024-09-26,12.1,9.5,14.5,,,261.0,6.9,29.6,1010.2,,86.125,75.0,100.0
2024-09-27,10.5,6.0,13.7,,,332.0,7.8,38.9,1011.1,,76.5,54.0,93.0
2024-09-28,6.6,3.0,10.9,,,48.0,6.6,35.2,1019.0,,67.875,46.0,86.0
2024-09-29,6.3,0.6,15.0,,,184.0,6.4,29.6,1024.1,,61.583333333333336,36.0,80.0
2024-09-30,10.4,7.4,15.5,,,223.0,6.2,31.5,1022.1,,74.0,51.0,95.0
2024-10-01,10.1,6.3,13.6,,,111.0,6.7,33.3,1016.9,,78.91666666666667,60.0,97.0
2024-10-02,11.0,7.3,15.3,,,355.0,6.9,35.2,1009.1,,79.54166666666667,51.0,98.0
2024-10-03,7.2,5.1,13.2,,,52.0,6.0,24.1,1007.1,,79.66666666666667,46.0,92.0
2024-10-04,6.4,3.4,11.5,,,57.0,6.7,31.5,1011.6,,67.16666666666667,44.0,77.0
2024-10-05,5.4,0.2,12.8,,,193.0,5.9,25.9,1013.6,,68.20833333333333,45.0,88.0
2024-10-06,6.9,2.1,11.4,,,211.0,6.2,24.1,1012.5,,73.79166666666667,58.0,92.0
2024-10-07,10.0,6.1,14.7,,,264.0,6.2,31.5,1012.9,,85.41666666666667,68.0,100.0
2024-10-08,8.5,5.7,10.6,,,352.0,5.1,18.5,1008.5,,94.08333333333333,79.0,100.0
2024-10-09,8.8,4.3,14.3,,,201.0,8.0,35.2,1005.9,,80.79166666666667,55.0,100.0
2024-10-10,9.6,5.2,12.5,,,11.0,7.0,31.5,1005.6,,78.16666666666667,49.0,100.0
2024-10-11,5.2,1.9,10.4,,,205.0,6.2,25.9,1014.8,,65.33333333333333,45.0,84.0
2024-10-12,6.5,1.8,12.0,,,144.0,6.6,25.9,1018.2,,69.83333333333333,47.0,96.0
2024-10-13,10.1,6.8,14.7,,,213.0,5.3,25.9,1020.7,,81.125,59.0,100.0
2024-10-14,10.1,6.2,14.9,,,227.0,5.8,24.1,1021.7,,75.08333333333333,53.0,94.0
2024-10-15,12.3,7.7,18.6,,,208.0,5.9,24.1,1020.4,,72.54166666666667,50.0,92.0
2024-10-16,11.9,9.7,13.5,,,224.0,5.7,22.2,1018.5,,84.29166666666667,72.0,97.0
2024-10-17,10.9,9.0,13.9,,,211.0,5.4,22.2,1017.9,,85.5,70.0,98.0
2024-10-18,9.0,6.3,11.9,,,52.0,5.2,24.1,1015.3,,84.33333333333333,64.0,95.0
2024-10-19,9.0,6.1,13.4,,,172.0,4.6,24.1,1019.3,,71.20833333333333,48.0,90.0
2024-10-20,10.6,6.6,15.6,,,188.0,4.6,20.4,1025.0,,74.125,57.0,85.0
2024-10-21,12.2,8.4,17.7,,,198.0,5.0,20.4,1029.5,,66.125,43.0,79.0
2024-10-22,9.4,5.7,15.7,,,189.0,5.2,22.2,1030.0,,71.04166666666667,51.0,87.0
2024-10-23,10.0,6.9,14.6,,,165.0,4.6,24.1,1029.8,,75.5,53.0,88.0
2024-10-24,10.0,7.2,14.0,,,149.0,5.9,29.6,1027.0,,74.75,53.0,94.0
2024-10-25,10.2,7.6,14.8,,,192.0,5.9,31.5,1022.9,,74.29166666666667,53.0,90.0
2024-10-26,9.4,7.1,12.0,,,163.0,4.3,22.2,1020.1,,81.625,69.0,97.0
2024-10-27,8.7,6.7,12.5,,,65.0,4.6,20.4,1023.0,,85.54166666666667,64.0,97.0
2024-10-28,9.2,5.4,14.5,,,204.0,4.5,16.7,1027.9,,73.79166666666667,48.0,93.0
2024-10-29,8.5,4.5,15.1,,,202.0,4.8,16.7,1027.9,,67.29166666666667,41.0,93.0
2024-10-30,9.2,4.3,18.2,,,204.0,3.8,11.1,1026.9,,69.16666666666667,40.0,91.0
2024-10-31,8.8,4.2,17.9,,,45.0,4.2,9.3,1027.4,,70.125,39.0,91.0
2024-11-01,7.7,3.1,16.9,,,24.0,4.2,11.1,1025.9,,66.16666666666667,36.0,88.0
2024-11-02,7.3,1.5,17.8,,,24.0,3.8,9.3,1024.3,,58.458333333333336,29.0,80.0
2024-11-03,7.8,2.4,17.9,,,352.0,4.1,11.1,1025.8,,55.208333333333336,30.0,74.0
2024-11-04,7.9,3.1,17.0,,,18.0,4.2,9.3,1025.3,,62.125,38.0,78.0
2024-11-05,7.7,3.1,14.7,,,12.0,3.8,13.0,1023.9,,67.5,46.0,85.0
2024-11-06,7.6,4.8,10.9,,,53.0,4.6,14.8,1021.6,,75.75,60.0,88.0
2024-11-07,7.5,3.7,13.2,,,55.0,7.5,25.9,1022.2,,52.833333333333336,34.0,69.0
2024-11-08,6.1,1.8,12.3,,,54.0,8.1,38.9,1021.8,,49.916666666666664,32.0,61.0
2024-11-09,6.8,3.8,11.9,,,46.0,7.4,29.6,,,55.625,38.0,69.0
2024-11-10,6.2,2.6,13.5,,,39.0,3.8,13.0,,,61.25,39.0,80.0
2024-11-11,5.0,1.9,8.8,,,354.0,4.6,14.8,,,58.541666666666664,48.0,72.0
2024-11-12,2.0,-2.0,3.2,,,53.0,12.4,46.3,,,77.25,68.0,87.0
2024-11-13,2.0,-2.4,8.9,,,2.0,5.8,20.4,,,60.291666666666664,36.0,82.0
2024-11-14,2.5,-1.2,8.9,,,20.0,7.2,27.8,,,58.625,39.0,81.0
2024-11-15,2.2,-2.3,10.6,,,15.0,4.0,11.1,,,58.0,33.0,72.0
2024-11-16,2.7,-1.5,11.0,,,341.0,4.5,11.1,,,51.541666666666664,28.0,68.0
2024-11-17,3.5,-1.8,10.8,,,301.0,5.5,20.4,,,51.083333333333336,31.0,71.0
2024-11-18,3.5,-0.5,9.4,,,306.0,4.2,14.8,,,61.791666666666664,37.0,85.0
2024-11-19,3.1,-0.8,7.0,,,287.0,7.6,37.0,,,77.25,62.0,93.0
2024-11-20,1.8,-3.9,5.1,,,274.0,13.2,44.5,,,70.08333333333333,41.0,100.0
2024-11-21,-2.5,-5.1,1.4,,,285.0,8.2,50.0,,,78.5,58.0,100.0
2024-11-22,-2.1,-7.4,1.6,,,289.0,9.4,48.2,,,63.291666666666664,38.0,95.0
2024-11-23,-4.0,-8.7,2.0,,,25.0,4.8,16.7,,,60.541666666666664,37.0,78.0
2024-11-24,0.4,-4.6,5.6,,,40.0,6.4,25.9,,,75.91666666666667,63.0,96.0
2024-11-25,3.1,0.7,6.5,,,57.0,7.8,25.9,,,84.16666666666667,68.0,97.0
2024-11-26,3.6,0.7,7.4,,,325.0,4.7,18.5,,,89.33333333333333,73.0,100.0
2024-11-27,2.2,-0.1,7.9,,,4.0,4.1,9.3,,,79.04166666666667,55.0,91.0
2024-11-28,3.0,-1.1,8.1,,,289.0,5.6,24.1,,,76.04166666666667,57.0,98.0
2024-11-29,1.5,-1.4,5.6,,,29.0,5.1,16.7,,,59.791666666666664,41.0,73.0
2024-11-30,-0.1,-3.0,7.6,,,19.0,4.8,13.0,,,53.833333333333336,31.0,71.0
2024-12-01,0.2,-3.9,7.0,,,14.0,4.7,13.0,,,53.666666666666664,30.0,66.0
2024-12-02,3.5,-0.8,8.5,,,306.0,4.2,16.7,,,75.58333333333333,61.0,96.0
2024-12-03,1.7,-3.5,5.9,,,298.0,4.6,18.5,,,72.29166666666667,46.0,97.0
2024-12-04,-1.8,-4.2,2.3,,,21.0,5.8,27.8,,,49.416666666666664,24.0,70.0
2024-12-05,-0.1,-3.0,3.8,,,350.0,6.1,46.3,,,46.458333333333336,33.0,71.0
2024-12-06,2.3,-1.0,6.2,,,290.0,8.6,35.2,,,53.625,21.0,75.0
2024-12-07,0.6,-0.8,2.3,,,286.0,8.2,29.6,,,67.83333333333333,42.0,100.0
2024-12-08,-0.2,-2.0,2.1,,,279.0,7.3,25.9,,,58.958333333333336,45.0,71.0
2024-12-09,-1.5,-3.0,0.6,,,46.0,4.4,18.5,,,74.58333333333333,69.0,82.0
2024-12-10,-1.8,-3.8,0.8,,,59.0,6.5,20.4,,,76.66666666666667,68.0,84.0
2024-12-11,-2.8,-4.9,0.4,,,58.0,7.9,20.4,,,74.16666666666667,62.0,85.0
2024-12-12,-3.2,-5.8,-0.2,,,52.0,10.8,33.3,,,68.08333333333333,56.0,81.0
2024-12-13,-0.9,-3.8,2.5,,,51.0,13.6,35.2,,,65.41666666666667,50.0,74.0
2024-12-14,-0.5,-2.2,1.7,,,290.0,5.5,20.4,,,81.75,55.0,100.0
2024-12-15,-0.1,-3.3,3.9,,,359.0,5.5,31.5,,,55.625,36.0,75.0
2024-12-16,0.6,-3.7,7.7,,,356.0,4.3,11.1,,,59.333333333333336,40.0,71.0
2024-12-17,1.5,-1.4,8.0,,,338.0,4.8,11.1,,,58.666666666666664,39.0,74.0
2024-12-18,2.9,-0.5,8.0,,,350.0,4.1,13.0,,,58.333333333333336,40.0,74.0
2024-12-19,1.6,0.2,3.2,,,300.0,8.7,37.0,,,86.08333333333333,61.0,100.0
2024-12-20,-0.5,-4.2,1.6,,,299.0,9.7,37.0,,,41.541666666666664,29.0,57.0
2024-12-21,-0.6,-4.1,3.3,,,317.0,5.3,27.8,,,44.25,27.0,66.0
2024-12-22,-1.5,-3.3,-0.2,,,263.0,11.9,40.8,,,88.45833333333333,68.0,100.0
2024-12-23,-2.6,-4.1,-0.9,,,269.0,11.0,40.8,,,69.33333333333333,52.0,84.0
2024-12-24,-0.6,-1.9,2.4,,,356.0,7.7,42.6,,,47.791666666666664,30.0,58.0
2024-12-25,-0.2,-2.9,5.8,,,34.0,5.2,14.8,,,63.416666666666664,47.0,78.0
2024-12-26,0.8,-2.6,7.0,,,48.0,9.2,37.0,,,50.166666666666664,29.0,67.0
2024-12-27,0.9,-1.5,4.0,,,39.0,6.9,29.6,,,43.625,31.0,57.0
2024-12-28,0.9,-1.7,7.8,,,26.0,4.2,11.1,,,55.125,38.0,75.0
2024-12-29,0.9,-1.9,7.8,,,14.0,3.8,9.3,,,61.458333333333336,40.0,76.0
2024-12-30,0.3,-2.5,7.3,,,13.0,4.0,9.3,,,58.0,37.0,74.0
2024-12-31,-0.3,-3.1,6.5,,,1.0,4.1,11.1,,,58.333333333333336,37.0,79.0
2025-01-01,-1.5,-3.9,2.1,,,333.0,4.9,14.8,,,62.0,62.0,62.0
